template_name,card_name,record_type,question_label,question_data_name,question_input_type,function_name,function_body,function_args
Test AS,3 Business Location,Question,Address Line 1,addressLine1,textArea,,,[]
Test AS,3 Business Location,Question,Address Line 2,addressLine2,textArea,,,[]
Test AS,3 Business Location,Question,Address Line 3,addressLine3,textArea,,,[]
Test AS,3 Business Location,Question,Enter Pincode,pincode,text,,,[]
Test AS,3 Business Location,Question,City,city,text,,,[]
Test AS,3 Business Location,Question,State,state,text,,,[]
Test AS,3 Business Location,Question,District,district,text,,,[]
Test AS,3 Business Location,Question,Name of the Document Provided for Business Address Proof ,businessAddressProodDocName,text,,,[]
Test AS,3 Business Location,Question,Landmark around Business Location,businessPremiseLandmark,text,,,[]
Test AS,6 Reference,Question,Reference 1 Name,reference1Name,text,,,[]
Test AS,6 Reference,Question,Reference 1 Mobile,reference1Mobile,number,,,[]
Test AS,6 Reference,Question,Reference 2 Name,reference2Name,text,,,[]
Test AS,6 Reference,Question,Reference 2 Mobile,reference2Mobile,number,,,[]
Test AS,7 RO Remarks,Question,RO Remarks,roRemarks,textArea,,,[]
Test AS,9 Business Details,Question,Total Monthly Sales Amount from the Business,totalMonthlySalesAmount,number,,,[]
Test AS,9 Business Details,Question,Total Monthly Profit Amount from the Business,totalMonthlyProfitAmount,number,,,[]
Test AS,9 Business Details,Question,Total value of current stock/inventory,currentInventoryValue,number,,,[]
Test AS,9 Business Details,Question,Percentage of income coming in bank account,incomePercentageInBank,number,,,[]
Test AS,9 Business Details,Question,Bank Name where income is received,incomeBankName,text,,,[]
Test AS,9 Business Details,Question,Do you file GST?,fileGst,radio,,,[]
Test AS,10 Business Outlook,Question,Average Customer Footfall per Day ,avgCustFootfall,number,,,[]
Test AS,10 Business Outlook,Question,How many stores/shops are located on the street/ road? ,competitionRange,number,,,[]
Test AS,10 Business Outlook,Question,Best Months of Business,businessBestMonth,checkbox,,,[]
Test AS,10 Business Outlook,Question,What is the total number of staff members in the store ?(including applicant),staffCount,number,,,[]
Test AS,11 Vegetables Income Information,Function Definition,,,,profit,return(Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,vegTotalMonthlyRevenueCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,vegTotalMonthlyPurchaseCostCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,assessedGrossMonthlyvegIncomeCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,minus,return(Number(params1)-Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,multiply,return(Number(params1)*Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,11 Vegetables Income Information,Function Definition,,,,vegTotalMonthlyInventoryValueCalc,return (Number(vegetableCurrentInventory) + Number(vegetableTotalMonthlyInventory)).toFixed(2);,"[""vegetableCurrentInventory"", ""vegetableTotalMonthlyInventory""]"
Test AS,Vegetables Income Summary,Function Definition,,,,totalStationaryGrossMarginCalc,return ((Number(assessedGrossMonthlyItemIncome) / Number(totalStationaryMonthlyRevenue)) * 100).toFixed(2);,"[""assessedGrossMonthlyItemIncome"", ""totalStationaryMonthlyRevenue""]"
Test AS,Vegetables Income Summary,Function Definition,,,,derivedInventoryTurnoverFunc,return (((Number(totalStationaryMonthlyRevenue) * 12) / Number(totalMonthlyInventoryValue))).toFixed(2);,"[""totalStationaryMonthlyRevenue"", ""totalMonthlyInventoryValue""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,profit,return(Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,fruitTotalMonthlyRevenueCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,fruitTotalMonthlyPurchaseCostCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,assessedGrossMonthlyfruitIncomeCalc,return (Number(params1) + Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,minus,return(Number(params1)-Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,multiply,return(Number(params1)*Number(params2)).toFixed(2);,"[""params1"", ""params2""]"
Test AS,12 Fruits Income Information ,Function Definition,,,,fruitTotalMonthlyInventoryValueCalc,return (Number(fruitetableCurrentInventory) + Number(fruitetableTotalMonthlyInventory)).toFixed(2);,"[""fruitetableCurrentInventory"", ""fruitetableTotalMonthlyInventory""]"
Test AS,Fruits Income Summary ,Function Definition,,,,totalStationaryGrossMarginCalc,return ((Number(assessedGrossMonthlyItemIncome) / Number(totalStationaryMonthlyRevenue)) * 100).toFixed(2);,"[""assessedGrossMonthlyItemIncome"", ""totalStationaryMonthlyRevenue""]"
Test AS,Fruits Income Summary ,Function Definition,,,,derivedInventoryTurnoverFunc,return (((Number(totalStationaryMonthlyRevenue) * 12) / Number(totalMonthlyInventoryValue))).toFixed(2);,"[""totalStationaryMonthlyRevenue"", ""totalMonthlyInventoryValue""]"
Test AS,Mandatory Inventory Photos,Function Definition,,,,getTypes,"const grids = [
    window.fruitIncomeInfoGrid, 
    window.vegIncomeInfoGrid, 
    window.dairyIncomeInfoGrid, 
    window.commodityIncomeInfoGrid
  ];
  
  const types = [];

  grids.forEach((grid) => {
    if (Array.isArray(grid)) {
      grid.forEach((obj) => {
        if (obj.key === ""Item Name"") {
          types.push(obj.value);
        }
      });
    }
  });

  console.log({ types });
  return { types, selectedValue: window.selectedValue };","[""""]"
Test AS,Non Mandatory Inventory Photos,Function Definition,,,,totalStationaryGrossMarginCalc,return ((Number(assessedGrossMonthlyItemIncome) / Number(totalStationaryMonthlyRevenue)) * 100).toFixed(2);,"[""assessedGrossMonthlyItemIncome"", ""totalStationaryMonthlyRevenue""]"
Test AS,Non Mandatory Inventory Photos,Function Definition,,,,derivedInventoryTurnoverFunc,return (((Number(totalStationaryMonthlyRevenue) * 12) / Number(totalMonthlyInventoryValue))).toFixed(2);,"[""totalStationaryMonthlyRevenue"", ""totalMonthlyInventoryValue""]"
Test AS,Combined Rev & Exp,Function Definition,,,,combinedTotalMonthlyRevenueFunc,return (Number(vegetableMonthlyRevenue) + Number(fruitMonthlyRevenue) ).toFixed(2);,"[""vegetableMonthlyRevenue"", ""fruitMonthlyRevenue""]"
Test AS,Combined Rev & Exp,Function Definition,,,,combinedTotalMonthlyExpenseFunc,return (Number(vegetableMonthlyPurchaseCost) + Number(fruitMonthlyPurchaseCost)).toFixed(2);,"[""vegetableMonthlyPurchaseCost"", ""fruitMonthlyPurchaseCost""]"
Test AS,Combined Rev & Exp,Function Definition,,,,totalMonthlyInventorValueFunc,return (Number(vegetableTotalMonthlyInventory) + Number(fruitetableTotalMonthlyInventory) ).toFixed(2);,"[""vegetableTotalMonthlyInventory"", ""fruitetableTotalMonthlyInventory""]"
Test AS,12 Additional Expense Details,Function Definition,,,,totalMonthlyAdditionalExpenseFunction,return  (Number(additionalMonthlyStaffSalary) + Number(electricity) + Number(transportation) + Number(otherMonthlyExpense)).toFixed(2);,"[""additionalMonthlyStaffSalary"", ""electricity"", ""transportation"", ""otherMonthlyExpense""]"
Test AS,12 Additional Expense Details,Function Definition,,,,totalMonthlyOperationalExpenseFunc,return (Number(combinedTotalPurchaseExpense) + Number(totalMonthlyAdditionalExpense)).toFixed(2);,"[""combinedTotalPurchaseExpense"", ""totalMonthlyAdditionalExpense""]"
Test AS,12 Additional Expense Details,Question,Monthly Salary to staff,additionalMonthlyStaffSalary,number,,,[]
Test AS,12 Additional Expense Details,Question,Electricity,electricity,number,,,[]
Test AS,12 Additional Expense Details,Question,Transportation,transportation,number,,,[]
Test AS,12 Additional Expense Details,Question,Other Monthly Expense,otherMonthlyExpense,number,,,[]
Test AS,13 Remark,Question,AM Remarks,amRemarks,textArea,,,[]
Test AS,success,Function Definition,,,,totalRentExpenseFunction,const totalRentExpense = rentAmount || 0; return Number(totalRentExpense);,"[""rentAmount""]"
Test AS,success,Function Definition,,,,assessedNetMonthlyIncomeFunction,const val1 = totalMonthlyRevenue || 0; const val2 = Number(totalMonthlyOperatingExpense)|| 0; const val3 = totalRentExpense || 0; return (Number(val1) - Number(val2) - Number(val3)).toFixed(2);,"[""totalMonthlyRevenue"", ""totalMonthlyOperatingExpense"", ""totalRentExpense""]"
Test AS,success,Function Definition,,,,occGrossMarginFunction,"console.log({ totalMonthlyOperatingExpense, totalMonthlyRevenue }); return ((Number(Number(totalMonthlyRevenue)-Number(totalMonthlyOperatingExpense)) / Number(totalMonthlyRevenue)) * 100).toFixed(2);","[""totalMonthlyOperatingExpense"", ""totalMonthlyRevenue""]"
Test AS,success,Function Definition,,,,occNetMarginFunction,"console.log({assessedNetMonthlyIncome, totalMonthlyRevenue}); return ((Number(assessedNetMonthlyIncome)/Number(totalMonthlyRevenue))*100).toFixed(2);","[""assessedNetMonthlyIncome"", ""totalMonthlyRevenue""]"
Test AS,success,Function Definition,,,,assessedGrossMonthlyIncomeFunc,return (Number(totalMonthlyRevenue) - Number(totalMonthlyOperatingExpense  )).toFixed(2);,"[""totalMonthlyRevenue"", ""totalMonthlyOperatingExpense""]"
Test AS,success,Function Definition,,,,annualInventoryTurnoverFunc,return ((Number(totalMonthlyRevenue) * 12) / Number(totalMonthlyInventoryValue)).toFixed(2);,"[""totalMonthlyRevenue"", ""totalMonthlyInventoryValue""]"
Kirana/Provision Store,1 Basic,Question,Name of the Provision Store,businessName,text,,,[]
Kirana/Provision Store,1 Basic,Question,How long have you been operating this business?,occVintage,number,,,[]
Kirana/Provision Store,1 Basic,Question,Where is the Provision store operated from ?,typeOfBusinessLoc,radio,,,[]
Kirana/Provision Store,1 Basic,Question,Distance of Business Place from the Residence,businessPremiseDistanceFromResidence,number,,,[]
Kirana/Provision Store,1 Basic,Question,Ownership of Business Place,businessPremiseOwnership,radio,,,[]
Kirana/Provision Store,1 Basic,Question,Size of the Business Premise (Sq Ft),businessPremiseSize,number,,,[]
Kirana/Provision Store,2.1 Own,Question,Is Address on Ownership Proof Matching with Current Address?,isAddressMatch,radio,,,[]
Kirana/Provision Store,2.1 Own,Question,Name of the Owner,ownerName,text,,,[]
Kirana/Provision Store,2.1 Own,Question,Relationship with Applicant,ownershipRelationship,select,,,[]
Kirana/Provision Store,2.2 Rent,Question,Rent Amount,rentAmount,number,,,[]
Kirana/Provision Store,2.3 Lease,Question,Lease Period,leasePeriod,number,,,[]
Kirana/Provision Store,3 Business Location,Function Definition,,,,isValidPinCode,"if (typeof window[""isValid""] === ""undefined"" || window[""isValid""] == null) {
    return { message: """", display: ""none"" }
  }
  if (window[""isValid""]) {
    const elements = [
      ""element-e6786dbf-2ac3-4f73-aa82-0e4548310a7e"",
              ""element-660b051a-6086-4939-b848-84f993eb6ae7"",
              ""element-287ee435-2399-4ac2-90bd-e9f1734180b4""
    ];
    elements.forEach(id => {
      const element = document.getElementById(id);
      if (element) {
        element.dispatchEvent(new Event(""input""));
      } else {
        console.warn(`Element with id ${id} not found.`);
      }
    })
    return { message: """", display: ""none"" }
  }
  return { message: ""Pincode doesn't exists!"", display: ""flex"" }","[""""]"
Kirana/Provision Store,3 Business Location,Question,Address Line 1,addressLine1,textArea,,,[]
Kirana/Provision Store,3 Business Location,Question,Address Line 2,addressLine2,textArea,,,[]
Kirana/Provision Store,3 Business Location,Question,Address Line 3,addressLine3,textArea,,,[]
Kirana/Provision Store,3 Business Location,Question,Enter Pincode,pincode,text,,,[]
Kirana/Provision Store,3 Business Location,Question,City,city,text,,,[]
Kirana/Provision Store,3 Business Location,Question,State,state,text,,,[]
Kirana/Provision Store,3 Business Location,Question,District,district,text,,,[]
Kirana/Provision Store,3 Business Location,Question,Name of the Document Provided for Business Address Proof ,businessAddressProodDocName,text,,,[]
Kirana/Provision Store,3 Business Location,Question,Landmark around Business Location,businessPremiseLandmark,text,,,[]
Kirana/Provision Store,6 Reference,Question,Reference 1 Name,reference1Name,text,,,[]
Kirana/Provision Store,6 Reference,Question,Reference 1 Mobile,reference1Mobile,number,,,[]
Kirana/Provision Store,6 Reference,Question,Reference 2 Name,reference2Name,text,,,[]
Kirana/Provision Store,6 Reference,Question,Reference 2 Mobile,reference2Mobile,number,,,[]
Kirana/Provision Store,7 RO Remarks,Question,RO Remarks,roRemarks,textArea,,,[]
Kirana/Provision Store,9 Business Details,Question,Total Monthly Sales Amount from the Business,totalMonthlySalesAmount,number,,,[]
Kirana/Provision Store,9 Business Details,Question,Total Monthly Profit Amount from the Business,totalMonthlyProfitAmount,number,,,[]
Kirana/Provision Store,9 Business Details,Question,Total value of current stock/inventory,currentInventoryValue,number,,,[]
Kirana/Provision Store,9 Business Details,Question,What percentage of the business revenue is deposited into the bank account?,incomePercentageInBank,number,,,[]
Kirana/Provision Store,9 Business Details,Question,Bank Name where income is received,incomeBankName,text,,,[]
Kirana/Provision Store,9 Business Details,Question,"Do you keep any tab or maintain a book with customers? If yes, mention your monthly receivables",maintainTab,number,,,[]
Kirana/Provision Store,9 Business Details,Question,Do you file GST?,fileGst,radio,,,[]
Kirana/Provision Store,10 Business Outlook,Question,Average Customer Footfall per Day ,avgCustFootfall,number,,,[]
Kirana/Provision Store,10 Business Outlook,Question,How many Provision stores are located on this street/road?,competitionRange,number,,,[]
Kirana/Provision Store,10 Business Outlook,Question,Best Months of Business,businessBestMonth,checkbox,,,[]
Kirana/Provision Store,10 Business Outlook,Question,Where do you purchase stock from?,stockSource,text,,,[]
Kirana/Provision Store,10 Business Outlook,Question,Do you also sell vegetables in addition to groceries?,sellVegetables,radio,,,[]
Kirana/Provision Store,10 Business Outlook,Question,"If yes, what do you sell?",vegetablesList,textArea,,,[]
